Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
^c	c	cal, caŋald̪a	wintu, qawasqar, natchez, ngarluma, tima, yele, kayardild, georgian, nezperce, esselen, hupde, ngarinyin, greatandamanese, sahu, maranunggu, whitehmong, tol, suri, gumuz, jarawa, zarma, gaam, yuwana, coos, shompeng, nivacle, hatam, sandawe, maung, yana, kwaza, muruihuitoto, rungakibet, nivkh, bankanteydogon	100	U+005e U+0063
^ch	ch	chuŋɠu, chi	swahili, yana, tol, sandawe, hruso, nivkh, jarawa, salinan, esselen	52	U+005e U+0063 U+0068
^cw	cw	cwa	kwaza	1	U+005e U+0063 U+0077
^cʼ	cʼ	cʼe̞p, cʼar	wintu, nisenan, coos, nezperce, qawasqar	41	U+005e U+0063 U+02bc
^d	d	do, diiraj	bankanteydogon, mailu, yareba, sahu, moro, tuyuca, bari, limilngan, odoodee, berik, warao, kamula, trumai, guahibo, bangime, kamasau, gumuz, mandinka, miskito, yangman, grasskoiari, fur, shakacho, waorani, juhoan, karas, swedish, wageman, gununakune, bezhta, suabo, georgian, muinane, quileute, japanese, savosavo, sandawe, mali, taa, yuracare, moseten, ahtena, tsimshian, pume, djeoromitxi, aguaruna, warembori, dime, katcha, murrinhpatha, teiwa, hruso, marind, nakara, washo, kanuri, ambulas, ayoreo, puinave, cavinena, adyghe, karaja, awtuw	100	U+005e U+0064
^dd	dd	ddəð, ddəxxan	tarifit	2	U+005e U+0064 U+0064
^dh	dh	dhari, dheral	seediq, juhoan	3	U+005e U+0064 U+0068
^dsh	dsh	dshauma, dshau	juhoan	2	U+005e U+0064 U+0073 U+0068
^dw	dw	dwasianu, dwis	dadibi, berik, bangime, hatam, adyghe	13	U+005e U+0064 U+0077
^dʃ	dʃ	dʃo, dʃi	juhoan	2	U+005e U+0064 U+0283
^dʃh	dʃh	dʃhin, dʃhuun	juhoan	2	U+005e U+0064 U+0283 U+0068
^dʒ	dʒ	dʒa, dʒuu	oroqen, bororo, achumawi, mandinka, berik, kitja, sarakabanaa, burushaski, cayuvava, urarina, ongota, abun, mairasi, cofan, uduk, haidanorthern, moskona, mocovi, bangime, dime, hadza, adyghe	100	U+005e U+0064 U+0292
^dʒdʒ	dʒdʒ	dʒdʒiɾəθ	tarifit	1	U+005e U+0064 U+0292 U+0064 U+0292
^d̪	d̪	d̪ek_n̪ɔɔi, d̪ata	highlandoaxacachontal, ket, moro, nimboran, thaidialectkorat, cayuvava, turkish, nara, uduk, garrwa, deraindonesia, whitehmong, sentani, gaam, hadza, bororo, kunimaipa, kiowa	100	U+005e U+0064 U+032a
^d̪w	d̪w	d̪wonat̪a	moro	1	U+005e U+0064 U+032a U+0077
^d̪ʒ	d̪ʒ	d̪ʒe̞, d̪ʒur̪iga	nara	2	U+005e U+0064 U+032a U+0292
^e	e	eno, eŋgl̪a	natchez, cavinena, moskona, maasai, soo, sulka, waris, muruihuitoto, lule, greatandamanese, urarina, terei, yukaghir, tunica, yuracare, warapu, amarakaeri, northernembera, gumuz, tamil, daga, chinook, sumerian, karas, nivacle, meriam, salinan, kiowa, berik, moseten, halkomelem, timucua, estonian, trumai, pume, highlandoaxacachontal, kwaza, ngarinyin, guhusamane, marind, oneida, jamamadi, qawasqar, jarawa, grasskoiari, hadza, puinave, fasu, sahu, moro, kaingang	100	U+005e U+0065
^e$	e	e	kamula, warapu, daga, sumerian, terei, juhoan, uduk, meriam, atakapa, rumu, kunimaipa, dadibi, northernembera, abun, jamamadi, guarani, lavukaleve, kanoe, lule	23	U+005e U+0065 U+0024
^ee	eː	eema, eemathap	guhusamane, ayoreo, guahibo, oneida, bambassi, tamil, terei, shompeng, muinane, salinan, yuracare, urarina, swedish, ongota, moseten, mocovi, trumai, amarakaeri, muruihuitoto, gumuz, shakacho, mairasi	49	U+005e U+0065 U+0065
^ee$	eː	ee	klamath, gumuz, ongota, ayoreo, guhusamane	7	U+005e U+0065 U+0065 U+0024
^e̞	e̞	e̞ɾesa, e̞ma	basque, tehuelche, yareba, toaripi, nara, itelmen, achumawi, savosavo, bororo, ahtena, saliba, yawa, deraindonesia, yaqui, fasu, yana, alawa, shasta, rotokas	100	U+005e U+0065 U+031e
^e̞$	e̞	e̞	kekchi, toaripi, tehuelche, fasu	5	U+005e U+0065 U+031e U+0024
^e̞e̞	e̞ː	e̞e̞n̪un̪, e̞e̞tʃa_e̞he̞e̞wit̪uk_xukʼkʼa_kʼe̞he̞e̞haaʔ	shasta, achumawi, huave, yaqui	9	U+005e U+0065 U+031e U+0065 U+031e
^e̤$	e̤	e̤	taa	3	U+005e U+0065 U+0324 U+0024
^f	f	fu, fa	swedish, mapudungun, zarma, fur, toaripi, mandinka, southeastijo, lavukaleve, gaam, cofan, maybrat, moseten, kanuri, mairasi, thaidialectkorat, nivacle, japanese, deraindonesia, katcha, sheko, kaluli, swahili, alabama, berta, berik, ongota, burushaski, dime, tarifit, doromukoki, qawasqar, karok, kuot, hadza, mailu, nara, adyghe, sentani	100	U+005e U+0066
^f$	f	f	gumuz	1	U+005e U+0066 U+0024
^fs	fs	fsəs, fsajna	tarifit, qawasqar	3	U+005e U+0066 U+0073
^fw	fw	fwerfwera, fwirna	berik, hruso, gumuz	5	U+005e U+0066 U+0077
^g	g	gundi, gooɖo	gagadu, basque, sahu, tehuelche, tsimshian, bangime, dime, yangman, bambassi, bankanteydogon, ayoreo, waorani, daga, berta, gununakune, odoodee, muinane, kiowa, highlandoaxacachontal, suri, kunimaipa, doromukoki, kanuri, shakacho, sheko, turkish, tima, haidanorthern, suabo, shompeng, meriam, mongolian, georgian, hatam, berik, ongota, taa, ahtena, dadibi, deraindonesia, gooniyandi, teiwa, guhusamane, gumuz, rungakibet, ambulas, grasskoiari, rotokas, zarma, djingili, nunggubuyu, sarakabanaa, kwakiutl, moro, oroqen	100	U+005e U+0067
^gg	gg	gg_arriħθ, gga	tarifit, hatam	2	U+005e U+0067 U+0067
^gg$	gg	gg	tarifit	1	U+005e U+0067 U+0067 U+0024
^gw	gw	gwɑl, gwes	ambulas, berik, tsimshian, moro, soo, abun, uduk, adyghe, hatam, hadza, daga, bangime	58	U+005e U+0067 U+0077
^gw$	gw	gw	adyghe	1	U+005e U+0067 U+0077 U+0024
^gwɕ	gwɕ	gwɕəʔaʁwaaj, gwɕəʔ	adyghe	2	U+005e U+0067 U+0077 U+0255
^h	h	hekɔt̪ɑ, ha_ato	rumu, trumai, arapaho, djeoromitxi, yagua, yuwana, bezhta, atakapa, wayuu, northernembera, puinave, turkish, nisenan, tunica, warao, muniche, wappo, hupde, lavukaleve, zarma, shakacho, fasu, rikbaktsa, northernsierramiwok, panoankatukina, southernnambikuara, georgian, seediq, hatam, takelma, allentiac, moseten, movima, timucua, kamula, burushaski, whitehmong, tsimshian, chachi, zuni, nama, korean, nezperce, esselen, kunimaipa, dadibi, nivkh, wintu, marind, gumuz, grasskoiari, vietnamese, hadza, itelmen, cavinena, karaja, ninam, sahu, alabama, berta	100	U+005e U+0068
^h$	h	h	deraindonesia	1	U+005e U+0068 U+0024
^hs	hs	hsakajũte	oneida	1	U+005e U+0068 U+0073
^hw	hw	hwi, hwecato	deraindonesia, yuwana, wari, hatam, oneida, jarawa, korean, chatino	32	U+005e U+0068 U+0077
^i	i	ima, itʃi_hu	xicotepecdejuareztotonac, atakapa, lakota, mailu, yuwana, lencasalvador, muinane, maung, mojave, pume, saliba, northalaskaninupiatun, achumawi, karok, ayoreo, yareba, kekchi, daga, alabama, ainu, sentani, chayahuita, bari, soo, terei, cofan, tima, candoshishapra, panoankatukina, yukaghir, coos, suabo, chipaya, meriam, japanese, savosavo, takelma, warao, estonian, maranunggu, mocovi, trumai, wayuu, chachi, djeoromitxi, highlandoaxacachontal, kamasau, katcha, ngarinyin, northernembera, guhusamane, tarifit, nivkh, muruihuitoto, abun, cayuvava, mapudungun, jarawa, mandinka, bambassi, ket, grasskoiari, kuot, shakacho, yamana, enapaworomaipu, itelmen, karaja, sahu, purepecha, mairasi, oroqen, sumerian	100	U+005e U+0069
^i$	i	i	burushaski, rumu, northernembera, abun, mandinka, ket, grasskoiari, puinave, soo, juhoan, panoankatukina, berik, nimboran, mali, yimas, warao, moseten, yuracare, kamula, whitehmong, trumai, tehuelche, chachi, pume, hruso, mapudungun, lakota, zarma, kuot, kanoe, itelmen, fasu, sarakabanaa, kaluli, daga, purepecha, sentani	45	U+005e U+0069 U+0024
^ii	iː	iiʔa, iisalj	mojave, seri, ongota, pawnee, washo, ayoreo, alsea, burushaski, terei, muinane, bari, sheko, gumuz, rotokas, haidanorthern, tima, candoshishapra, yukaghir, gagadu, guahibo, teiwa, achumawi, rungakibet, bambassi, kekchi, oroqen, gaam	100	U+005e U+0069 U+0069
^ii$	iː	ii	kekchi, takelma, aguaruna, pawnee, ayoreo, soo, terei, urarina, haidanorthern, maybrat, bororo, japanese, mali, nimboran, alsea, ahtena, warapu, katcha, ket, bankanteydogon	31	U+005e U+0069 U+0069 U+0024
^iii	iːi	iiildʒi	burushaski	1	U+005e U+0069 U+0069 U+0069
^i̤$	i̤	i̤	taa	2	U+005e U+0069 U+0324 U+0024
^j	j	ja, jim	baruya, enapaworomaipu, lule, awtuw, ninam, nisenan, southernnambikuara, burushaski, tiwi, cofan, yukaghir, nivacle, tunica, krenak, aguaruna, tuyuca, kitja, alawa, gooniyandi, teiwa, yaqui, maxakali, manange, kaingang, swedish, wageman, yuwana, wari, panoankatukina, northernsierramiwok, candoshishapra, seri, yele, muinane, taushiro, yawa, allentiac, warao, maung, alsea, halkomelem, timucua, kayardild, maranunggu, andaqui, tehuelche, pume, southernpomo, hupde, copainalazoque, southeastijo, washo, sanapanaangaite, karok, yangman, ambulas, nunggubuyu, yamana, kwakiutl, adyghe, ngarluma, itonama	100	U+005e U+006a
^j$	j	j	tol	1	U+005e U+006a U+0024
^jj	jj	jjrjmɛk, jjrɛk	turkish	5	U+005e U+006a U+006a
^js	js	jse, js_ants	lule, turkish	9	U+005e U+006a U+0073
^js$	js	js	lule	2	U+005e U+006a U+0073 U+0024
^jʃ	jʃ	jʃi	chatino	1	U+005e U+006a U+0283
^j̃	j̃	j̃ijaso, j̃i	arabela	53	U+005e U+006a U+0303
^k	k	kaɾ, kʊmʊintʃi	kaingang, maung, tima, southernpomo, katcha, mandinka, tamil, ninam, gaam, juhoan, maxakali, miskito, estonian, chachi, mapudungun, cavinena, southernnambikuara, nivacle, arabela, chatino, tol, peleata, suri, kwaza, shatt, dime, murrinhpatha, nakara, guarani, lakota, zarma, bankanteydogon, tiwi, swahili, alabama, sheko, candoshishapra, panoankatukina, thaidialectkorat, coos, meriam, yele, seediq, taushiro, kiowa, taa, pawnee, teiwa, jamamadi, karok, kanuri, rotokas, shakacho, kaluli, turkish, sulka, chipaya, japanese, basque, savosavo, nimboran, yimas, warao, natchez, aguaruna, copainalazoque, northernembera, shasta, kuot, ngarluma, chinook, karas, uncunwee, berik, timucua, atakapa, maranunggu, korean, bangime, gumuz, cayuvava, tuyuca	100	U+005e U+006b
^k$	k	k	oneida, katcha, klamath	4	U+005e U+006b U+0024
^kh	kʰ	khcʔhathel, khũtʃ	thaidialectkorat, lavukaleve, kaluli, swedish, cofan, tunica, paez, kiowa, southernpomo, uduk, georgian, basque, salinan, yana, manange, awtuw, purepecha, sumerian, chipaya, tol, doromukoki, juhoan, haidanorthern, shompeng, takelma, sandawe, moseten, ahtena, pume, korean, guhusamane, nivkh, lakota, hadza	100	U+005e U+006b U+0068
^khs	khs	khsa	salinan	2	U+005e U+006b U+0068 U+0073
^khw	khw	khwaltʼa, khwaaŋ	thaidialectkorat, uduk, takelma, hadza	7	U+005e U+006b U+0068 U+0077
^kk	kk	kkʔapoʔ	nivacle	1	U+005e U+006b U+006b
^ks	ks	ksa, kskiksaapits	oneida, tsimshian, paez, pawnee, seri, candoshishapra, hruso	22	U+005e U+006b U+0073
^ks̪	ks̪	ks̪ɨ	purepecha	2	U+005e U+006b U+0073 U+032a
^kw	kʷ	kwa, kwajɛ	arabela, baruya, andaqui, uncunwee, chatino, urarina, tima, purepecha, yele, halkomelem, natchez, ambulas, kanoe, cavinena, wari, quileute, sandawe, takelma, alsea, timucua, movima, abun, rungakibet, qawasqar, bari, coos, gununakune, southernnambikuara, hatam, paez, yimas, mocovi, korean, bangime, huave, bambassi, shasta, hadza, fur, tiwi, adyghe	100	U+005e U+006b U+0077
^kw$	kʷ	kw	klamath, allentiac	2	U+005e U+006b U+0077 U+0024
^kwh	kʷʰ	kwhman̪da, kwhɛŋua	purepecha	6	U+005e U+006b U+0077 U+0068
^kwkw	kʷkʷ	kwkwenu	arabela	1	U+005e U+006b U+0077 U+006b U+0077
^kws	kws	kwses, kwsonu	halkomelem, arabela	4	U+005e U+006b U+0077 U+0073
^kws̪	kws̪	kws̪tan̪i	purepecha	1	U+005e U+006b U+0077 U+0073 U+032a
^kww	kww	kwwan, kwwə	adyghe	2	U+005e U+006b U+0077 U+0077
^kɕ	kɕ	kɕo̞r̪	tehuelche	1	U+005e U+006b U+0255
^kʼ	kʼ	kʼo̞l, kʼiɬa	kunza, itelmen, kiowa, berta, coos, tehuelche, dime, bambassi, itonama, sandawe, tsimshian, gumuz, aymara, sheko, juhoan, nisenan, haidanorthern, georgian, takelma, ahtena, qawasqar, adyghe, uduk, gununakune, chipaya, quileute, taa, zuni, nezperce, southernpomo, ineseno, wintu, washo, lakota, kwakiutl, kekchi	100	U+005e U+006b U+02bc
^kʼs	kʼs	kʼsəʔltas	coos	1	U+005e U+006b U+02bc U+0073
^kʼs̪	kʼs̪	kʼs̪x, kʼs̪alx	itelmen	2	U+005e U+006b U+02bc U+0073 U+032a
^kʼw	kʼw	kʼwaaj, kʼwaskam	halkomelem, haidanorthern, uduk, quileute, coos, adyghe, zuni, bambassi, hadza, shasta	29	U+005e U+006b U+02bc U+0077
^l	l	laɻɪ, lqaiʔlaʁat	mocovi, wageman, highlandoaxacachontal, peleata, natchez, wintu, achumawi, limilngan, klamath, northernsierramiwok, chipaya, estonian, esselen, manange, yamana, greatandamanese, kunza, juhoan, swedish, yukaghir, sulka, georgian, quileute, xicotepecdejuareztotonac, savosavo, tunica, maung, ongota, alsea, mojave, halkomelem, movima, timucua, maranunggu, tsimshian, chachi, nezperce, baruya, ineseno, kitja, dime, alawa, gooniyandi, ngarinyin, teiwa, murrinhpatha, hruso, tarifit, nivkh, qawasqar, aymara, yangman, kuot, djingili, mailu, sarakabanaa, sahu, awtuw, moro, alabama, mairasi, kekchi, gaam	100	U+005e U+006c
^lh	lh	lhawa, lhari	juhoan, tarifit	2	U+005e U+006c U+0068
^ll	ll	lluhlluhaxaha, lle̞no̞h	saliba, tima, juhoan, lule	14	U+005e U+006c U+006c
^ls	ls	lsi, lse̞xõ̞	timucua, saliba	3	U+005e U+006c U+0073
^lw	lw	lwa, lwel	awtuw, moro, klamath	3	U+005e U+006c U+0077
^lʃ	lʃ	lʃe	salinan	1	U+005e U+006c U+0283
^l̥	l̥	l̥ojʔ, l̥ɛɛ	washo, klamath	14	U+005e U+006c U+0325
^l̪	l̪	l̪a, l̪o̞o̞	mapudungun, chatino, basque, nunggubuyu, zuni, vietnamese, nara, thaidialectkorat, wappo, toaripi, waris, yana, whitehmong, tol, southernpomo, huave, haidanorthern	100	U+005e U+006c U+032a
^m	m	mona, maa_bimɛ_ji_wɛ	baruya, burushaski, shatt, candoshishapra, yele, yawa, tarifit, tamil, nimboran, warao, bambassi, mojave, wayuu, korean, huave, wappo, ngarinyin, terei, yagua, moskona, tsimshian, dime, gooniyandi, murrinhpatha, marind, guarani, bankanteydogon, kanoe, itelmen, swahili, uduk, panoankatukina, northernsierramiwok, thaidialectkorat, mongolian, seediq, maybrat, imbaburaquechua, kiowa, gagadu, mali, dadibi, mandinka, mailu, sahu, kaingang, kekchi, limilngan, toaripi, swedish, wari, yimas, yana, whitehmong, guahibo, copainalazoque, abun, yaqui, maxakali, kuot, fasu, sarakabanaa, ngarluma, sentani, soo, uncunwee, gununakune, hatam, berik, halkomelem, mocovi, saliba, kunimaipa, bangime, amarakaeri, kitja, waris, gumuz, grasskoiari, puinave, daga, chayahuita	100	U+005e U+006d
^m$	m	m	vietnamese, juhoan, seri, tehuelche, esselen	8	U+005e U+006d U+0024
^mh	mh	mhel, mheŋak	seediq, sulka, shompeng, paez, hatam	16	U+005e U+006d U+0068
^mm	mm	mmis_n_uma, mmi	tarifit, hatam, wayuu, limilngan, yana, sulka, tsimshian, seediq	19	U+005e U+006d U+006d
^ms	ms	msaasiɾi, msibus	seediq, candoshishapra, gununakune, georgian, maybrat	10	U+005e U+006d U+0073
^ms̪	ms̪	ms̪ĩʔ_t̪iʔ	chatino	1	U+005e U+006d U+0073 U+032a
^mw	mw	mwaɻiŋa, mwaʈi	tiwi, swahili, manange, adyghe, yele, baruya, maybrat, yamana, abun, bangime	38	U+005e U+006d U+0077
^mɕ$	mɕ	mɕ	tehuelche	1	U+005e U+006d U+0255 U+0024
^mʂ	mʂ	mʂiiɾitʃ, mʂia	candoshishapra	2	U+005e U+006d U+0282
^m̥	m̥	m̥aneɾo, m̥oŋv_av	ayoreo, whitehmong, washo	7	U+005e U+006d U+0325
^n	n	nargwaŋga, nim	katcha, arabela, maybrat, jamamadi, nakara, alabama, sanapanaangaite, mairasi, yukaghir, southernnambikuara, hatam, moseten, atakapa, cuitlatec, ahtena, mocovi, krenak, warapu, bangime, dadibi, murrinhpatha, southeastijo, kanuri, daga, kaingang, sumerian, yagua, klamath, northernsierramiwok, wari, suabo, taushiro, xicotepecdejuareztotonac, gagadu, takelma, mali, paez, mojave, yuracare, whitehmong, tsimshian, saliba, kamasau, northalaskaninupiatun, hupde, sheko, abun, muruihuitoto, guhusamane, oneida, marind, mandinka, lavukaleve, miskito, kuot, fur, puinave, manange, piraha, enapaworomaipu, yareba, sarakabanaa, kaluli, moro, chinook, itonama, chayahuita	100	U+005e U+006e
^n$	n	n	atakapa, kuot, kitja, klamath, sarakabanaa, mandinka, bangime	8	U+005e U+006e U+0024
^nh	nh	nhar, nho	sulka, oneida, shompeng, meriam, seediq	7	U+005e U+006e U+0068
^nn	nn	nnɒl̪, nndfa	wayuu, waris, tarifit, uduk	7	U+005e U+006e U+006e
^nn$	nn	nn	northernembera	1	U+005e U+006e U+006e U+0024
^ns	ns	nsitʃʔaʔ, nsjukwik	maybrat, tarifit, andaqui, cuitlatec, nivacle, hatam	14	U+005e U+006e U+0073
^nw	nw	nwano, nweewolqaiʔ	moro, mocovi	2	U+005e U+006e U+0077
^n̥	n̥	n̥aas, n̥umi	ayoreo, klamath	9	U+005e U+006e U+0325
^n̪	n̪	n̪o, n̪a	huave, chatino, yele, mongolian, whitehmong, thaidialectkorat, korean, deraindonesia, wappo, mapudungun, nara, sentani, tol, rumu, basque, kunimaipa, purepecha, haidanorthern, yana, southernpomo, karok, vietnamese, itelmen, ngarluma, garrwa	100	U+005e U+006e U+032a
^n̪$	n̪	n̪	tol	1	U+005e U+006e U+032a U+0024
^n̪̥	n̪̥	n̪̥ov, n̪̥u	whitehmong	6	U+005e U+006e U+032a U+0325
^o	o	oko, onʌ̃tshaʔ	oneida, moskona, southeastijo, uncunwee, itonama, timucua, warapu, northernembera, maasai, alabama, mairasi, sentani, terei, shompeng, chinook, japanese, peleata, hruso, abun, marind, doromukoki, puinave, mailu, awtuw, cofan, seri, yukaghir, warao, halkomelem, atakapa, kamula, esselen, bamu, kwaza, katcha, ngarinyin, muruihuitoto, nivkh, qawasqar, lakota, kuot, kanoe, shakacho, lule, sahu, moro, daga	100	U+005e U+006f
^o$	o	o	djeoromitxi, kaluli, terei, northernembera, yuwana, yukaghir, meriam, lencasalvador, japanese, berik, atakapa, whitehmong, trumai, nama, rumu, warembori, muruihuitoto, kuot, kanoe, enapaworomaipu, greatandamanese	27	U+005e U+006f U+0024
^oo	oː	oor, oobde	seri, ayoreo, ongota, gumuz, chinook, bari, yukaghir, japanese, takelma, halkomelem, oneida, alabama, sheko, swedish, uncunwee, maybrat, muinane, alsea, yuracare, atakapa, trumai, guhusamane, rungakibet, lakota, fur, tamil, shakacho, oroqen	62	U+005e U+006f U+006f
^oo$	oː	oo	sarakabanaa, bari, terei, swedish, atakapa, cavinena, guhusamane	9	U+005e U+006f U+006f U+0024
^o̞	o̞	o̞kwa, o̞mo̞pa_vo̞a	huave, toaripi, saliba, tehuelche, yareba, yaqui, bororo, rotokas, basque, turkish, kekchi, achumawi, savosavo, itelmen, fasu, nara, sandawe, yawa	100	U+005e U+006f U+031e
^o̞$	o̞	o̞	turkish, bororo, fasu, toaripi	6	U+005e U+006f U+031e U+0024
^o̞o̞	o̞ː	o̞o̞hwo̞ʔ_, o̞o̞mkʼ	achumawi, tehuelche, kekchi	4	U+005e U+006f U+031e U+006f U+031e
^o̞o̞$	o̞ː	o̞o̞	yawa	1	U+005e U+006f U+031e U+006f U+031e U+0024
^p	p	pu, põjã	panoankatukina, bororo, yuracare, kayardild, krenak, maranunggu, guahibo, ineseno, pawnee, miskito, meriam, arabela, takelma, timucua, warapu, bangime, wintu, maxakali, ninam, ngarluma, kaingang, terei, yagua, klamath, cofan, uduk, rikbaktsa, nisenan, yukaghir, candoshishapra, seri, mongolian, muinane, lencasalvador, savosavo, yawa, paez, yana, alsea, movima, kamula, estonian, whitehmong, muniche, wayuu, chachi, korean, bamu, warembori, dadibi, amarakaeri, ngarinyin, murrinhpatha, waris, rungakibet, maasai, guarani, bambassi, hadza, tamil, yamana, piraha, enapaworomaipu, cavinena, moro, purepecha, tuyuca, ainu, chayahuita	100	U+005e U+0070
^p$	p	p	cayuvava, berik	2	U+005e U+0070 U+0024
^ph	pʰ	phi, phe	manange, yana, korean, pume, aymara, chipaya, burushaski, uduk, tol, nivkh, wintu, awtuw, thaidialectkorat, tunica, halkomelem, wappo, kwakiutl, purepecha, shompeng, southernpomo, sumerian, klamath, southernnambikuara, seediq, paez, takelma, whitehmong, hruso, greatandamanese	100	U+005e U+0070 U+0068
^phs	phs	phsin, phsi	klamath	2	U+005e U+0070 U+0068 U+0073
